회계연도,지역명,자치단체명,본청여부,당초예산,최종예산,증감액,증감률
2022,부산,부산부산진구,N,724338646000,946360561000,222021915000,30.6517
2022,부산,부산북구,N,598581539000,779590653000,181009114000,30.2397
2022,부산,부산사상구,N,491855085000,654337639000,162482554000,33.0346
2022,부산,부산사하구,N,586028535000,845309959000,259281424000,44.2438
2022,부산,부산서구,N,358314021000,567141975000,208827954000,58.2807
2022,부산,부산수영구,N,407793173000,519273139000,111479966000,27.3374
2022,부산,부산연제구,N,446707473000,593602517000,146895044000,32.8839
2022,부산,부산영도구,N,369429983000,511007900000,141577917000,38.3233
2022,부산,부산중구,N,237931741000,367177762000,129246021000,54.3206
2022,부산,부산해운대구,N,813507411000,1031618722000,218111311000,26.8112
2022,서울,서울강남구,N,1633800554000,1858682528000,224881974000,13.7643
2022,서울,서울강동구,N,944353801000,1244974612000,300620811000,31.8335
2022,서울,서울강북구,N,1026665015000,1216388309000,189723294000,18.4796
2022,서울,서울강서구,N,1362773413000,1631242712000,268469299000,19.7002
2022,서울,서울관악구,N,980566878000,1269880907000,289314029000,29.5048
2022,서울,서울광진구,N,909943966000,1152261114000,242317148000,26.6299
2022,서울,서울구로구,N,931225700000,1154741423000,223515723000,24.0023
2022,서울,서울금천구,N,664767010000,818704138000,153937128000,23.1566
2022,서울,서울노원구,N,1178098309000,1400483031000,222384722000,18.8766
2022,서울,서울도봉구,N,798883800000,977607796000,178723996000,22.3717
2022,서울,서울동대문구,N,801661584000,1087107583000,285445999000,35.6068
2022,서울,서울동작구,N,894637473000,1139016390000,244378917000,27.316
2022,서울,서울마포구,N,838962176000,1012049049000,173086873000,20.6311
2022,서울,서울본청,Y,47721110506000,59044933544000,11323823038000,23.7292
2022,서울,서울서대문구,N,804947988000,994121921000,189173933000,23.5014
2022,서울,서울서초구,N,1013080839000,1221902768000,208821929000,20.6126
2022,서울,서울성동구,N,704938711000,893931155000,188992444000,26.8098
2022,서울,서울성북구,N,993908757000,1310468713000,316559956000,31.85
2022,서울,서울송파구,N,1188620383000,1392393386000,203773003000,17.1437
2022,서울,서울양천구,N,1004485995000,1287170135000,282684140000,28.1422
2022,서울,서울영등포구,N,839493129000,1092503799000,253010670000,30.1385
2022,서울,서울용산구,N,677534607000,951124036000,273589429000,40.3801
2022,서울,서울은평구,N,1046076054000,1238663843000,192587789000,18.4105
2022,서울,서울종로구,N,687883642000,934370015000,246486373000,35.8326
2022,서울,서울중구,N,624758223000,730207187000,105448964000,16.8784
2022,서울,서울중랑구,N,957411272000,1132962019000,175550747000,18.336
2022,세종,세종본청,Y,2321067388000,2557832923000,236765535000,10.2007
2022,울산,울산남구,N,593581279000,721469540000,127888261000,21.5452
2022,울산,울산동구,N,322047457000,416944371000,94896914000,29.4667
2022,울산,울산본청,Y,5041609918000,5544707386000,503097468000,9.9789
2022,울산,울산북구,N,447737234000,553733316000,105996082000,23.6737
2022,울산,울산울주군,N,989994974000,1318122342000,328127368000,33.1443
2022,울산,울산중구,N,426638746000,544511632000,117872886000,27.6283
2022,인천,인천강화군,N,631859416000,829887382000,198027966000,31.3405
2022,인천,인천계양구,N,635061671000,760655700000,125594029000,19.7767
2022,인천,인천남동구,N,1036851046000,1201273745000,164422699000,15.8579
2022,인천,인천동구,N,416910107000,548736365000,131826258000,31.6198
2022,인천,인천미추홀구,N,884931251000,1047641951000,162710700000,18.3868
2022,인천,인천본청,Y,14397052515000,16726326571000,2329274056000,16.1788
2022,인천,인천부평구,N,1029003397000,1180166352000,151162955000,14.6902
2022,인천,인천서구,N,1068234258000,1307921373000,239687115000,22.4377
2022,인천,인천연수구,N,724980807000,858954193000,133973386000,18.4796
2022,인천,인천옹진군,N,431812916000,600896543000,169083627000,39.1567
2022,인천,인천중구,N,503961115000,584844963000,80883848000,16.0496
2022,전남,전남강진군,N,480250678000,773153051000,292902373000,60.9895
2022,전남,전남고흥군,N,841564157000,1000655603000,159091446000,18.9043
2022,전남,전남곡성군,N,500549711000,668774478000,168224767000,33.608
2022,전남,전남광양시,N,1173060661000,1313127907000,140067246000,11.9403
2022,전남,전남구례군,N,352156147000,565828333000,213672186000,60.6754
2022,전남,전남나주시,N,908976482000,1171415246000,262438764000,28.8719
2022,전남,전남담양군,N,484101096000,657928161000,173827065000,35.9072
2022,전남,전남목포시,N,1027210109000,1499455569000,472245460000,45.9736
2022,전남,전남무안군,N,625022269000,884389929000,259367660000,41.4973
2022,전남,전남보성군,N,615683989000,931091714000,315407725000,51.2288
2022,전남,전남본청,Y,11275009220000,12543851490000,1268842270000,11.2536
2022,전남,전남순천시,N,1571256519000,2107808005000,536551486000,34.1479
2022,전남,전남신안군,N,627627374000,976168280000,348540906000,55.5331
2022,전남,전남여수시,N,1458940251000,2059596184000,600655933000,41.1707
2022,전남,전남영광군,N,665414584000,864249737000,198835153000,29.8814
2022,전남,전남영암군,N,682157162000,861160203000,179003041000,26.2407
2022,전남,전남완도군,N,586146631000,853160035000,267013404000,45.554
2022,전남,전남장성군,N,499371682000,642325467000,142953785000,28.6267
2022,전남,전남장흥군,N,534469414000,723836720000,189367306000,35.4309
2022,전남,전남진도군,N,450298571000,547879393000,97580822000,21.6702
2022,전남,전남함평군,N,501967562000,710084665000,208117103000,41.4603
2022,전남,전남해남군,N,1010885724000,1496360303000,485474579000,48.0247
2022,전남,전남화순군,N,669803546000,938263451000,268459905000,40.0804
2022,전북,전북고창군,N,745143216000,936029857000,190886641000,25.6174
2022,전북,전북군산시,N,1556973708000,2136647959000,579674251000,37.2308
2022,전북,전북김제시,N,1003615677000,1323378977000,319763300000,31.8611
2022,전북,전북남원시,N,974700253000,1278978528000,304278275000,31.2176
2022,전북,전북무주군,N,488613597000,651441889000,162828292000,33.3246
2022,전북,전북본청,Y,9100518130000,10387845485000,1287327355000,14.1456
2022,전북,전북부안군,N,755146719000,958444423000,203297704000,26.9216
2022,전북,전북순창군,N,483451189000,669877459000,186426270000,38.5615
2022,전북,전북완주군,N,861914382000,1130811956000,268897574000,31.1977
2022,전북,전북익산시,N,1642924828000,2002437467000,359512639000,21.8825
2022,전북,전북임실군,N,517198035000,710126888000,192928853000,37.3027
2022,전북,전북장수군,N,449960727000,579455736000,129495009000,28.7792
2022,전북,전북전주시,N,2359343244000,2840296875000,480953631000,20.3851
2022,전북,전북정읍시,N,1147860952000,1545234561000,397373609000,34.6186
2022,전북,전북진안군,N,517090880000,702386014000,185295134000,35.8342
2022,제주,제주본청,Y,7092804666000,9081627781000,1988823115000,28.04
2022,충남,충남계룡시,N,311750984000,457121878000,145370894000,46.6305
2022,충남,충남공주시,N,989900000000,1558358046000,568458046000,57.4258
2022,충남,충남금산군,N,605413000000,823641788000,218228788000,36.0463
2022,충남,충남논산시,N,975602641000,1426745027000,451142386000,46.2424
2022,충남,충남당진시,N,1185404885000,1463807533000,278402648000,23.4859
2022,충남,충남보령시,N,897102686000,1309880887000,412778201000,46.0124
2022,충남,충남본청,Y,9380086299000,10661376768000,1281290469000,13.6597
2022,충남,충남부여군,N,774751697000,1055988550000,281236853000,36.3003
2022,충남,충남서산시,N,1214428663000,1472394492000,257965829000,21.2417
2022,충남,충남서천군,N,609574725000,799955043000,190380318000,31.2317
2022,충남,충남아산시,N,1287398199000,1946526318000,659128119000,51.1985
2022,충남,충남예산군,N,762801276000,1043995051000,281193775000,36.8633
2022,충남,충남천안시,N,2533200000000,3392042541000,858842541000,33.9035
2022,충남,충남청양군,N,525551763000,756090353000,230538590000,43.866
2022,충남,충남태안군,N,694661652000,884615040000,189953388000,27.3447
2022,충남,충남홍성군,N,809757656000,1052389907000,242632251000,29.9636
2022,충북,충북괴산군,N,563631157000,837818114000,274186957000,48.6465
2022,충북,충북단양군,N,408617265000,598192928000,189575663000,46.3944
2022,충북,충북보은군,N,469165401000,743627188000,274461787000,58.5
2022,충북,충북본청,Y,7022966510000,8403948586000,1380982076000,19.6638
2022,충북,충북영동군,N,681468888000,847549251000,166080363000,24.3709
2022,충북,충북옥천군,N,609447474000,769212519000,159765045000,26.2147
2022,충북,충북음성군,N,784189913000,1062475913000,278286000000,35.4871
2022,충북,충북제천시,N,1075272752000,1629417179000,554144427000,51.5352
2022,충북,충북증평군,N,271833450000,370367854000,98534404000,36.2481
2022,충북,충북진천군,N,640350633000,783432568000,143081935000,22.3443
2022,충북,충북청주시,N,3316222980000,4700579004000,1384356024000,41.745
2022,충북,충북충주시,N,1311305024000,1843863645000,532558621000,40.6129
2023,강원,강원강릉시,N,1595231939000,1877071234000,281839295000,17.6676
2023,강원,강원고성군,N,455493789000,550479454000,94985665000,20.8533
2023,강원,강원동해시,N,519584646000,639470638000,119885992000,23.0734
2023,강원,강원본청,Y,8676740292000,9252785748000,576045456000,6.639
2023,강원,강원삼척시,N,638830288000,978096022000,339265734000,53.1073
2023,강원,강원속초시,N,549306257000,634569054000,85262797000,15.5219
2023,강원,강원양구군,N,499752099000,592080648000,92328549000,18.4749
2023,강원,강원양양군,N,498174198000,550754507000,52580309000,10.5546
2023,강원,강원영월군,N,568538409000,739540336000,171001927000,30.0775
2023,강원,강원원주시,N,1751367835000,2086311411000,334943576000,19.1247
2023,강원,강원인제군,N,654451844000,699330707000,44878863000,6.8575
2023,강원,강원정선군,N,642234224000,723540191000,81305967000,12.6599
2023,강원,강원철원군,N,575844920000,753144077000,177299157000,30.7894
2023,강원,강원춘천시,N,1787371341000,2129829120000,342457779000,19.1599
2023,강원,강원태백시,N,653980825000,696323681000,42342856000,6.4746
2023,강원,강원평창군,N,631834247000,746853888000,115019641000,18.2041
2023,강원,강원홍천군,N,921478985000,1149920834000,228441849000,24.7908
2023,강원,강원화천군,N,423995993000,508974759000,84978766000,20.0424
2023,강원,강원횡성군,N,673089872000,844310284000,171220412000,25.438
2023,경기,경기가평군,N,658434801000,833087586000,174652785000,26.5254
2023,경기,경기고양시,N,3672206760000,4228374691000,556167931000,15.1453
2023,경기,경기과천시,N,739666246000,881623924000,141957678000,19.1921
2023,경기,경기광명시,N,1147202749000,1328231332000,181028583000,15.78
2023,경기,경기광주시,N,1610253606000,2058344715000,448091109000,27.8274
2023,경기,경기구리시,N,911299405000,1009561008000,98261603000,10.7826
2023,경기,경기군포시,N,1008814433000,1120273547000,111459114000,11.0485
2023,경기,경기김포시,N,1738232574000,1907945211000,169712637000,9.7635
2023,경기,경기남양주시,N,2374012003000,2790620763000,416608760000,17.5487
2023,경기,경기동두천시,N,790856386000,946199069000,155342683000,19.6423
2023,경기,경기본청,Y,38229645876000,38809114365000,579468489000,1.5158
2023,경기,경기부천시,N,2576077402000,2830201547000,254124145000,9.8648
2023,경기,경기성남시,N,4806706133000,6026391044000,1219684911000,25.3747
2023,경기,경기수원시,N,3759954298000,4266323853000,506369555000,13.4674
2023,경기,경기시흥시,N,1642402356000,2148802861000,506400505000,30.8329
2023,경기,경기안산시,N,2387703281000,2677029679000,289326398000,12.1174
2023,경기,경기안성시,N,1416198216000,1529362273000,113164057000,7.9907
2023,경기,경기안양시,N,2234662266000,2481956827000,247294561000,11.0663
2023,경기,경기양주시,N,1092795956000,1238554737000,145758781000,13.3382
2023,경기,경기양평군,N,952802577000,1102123187000,149320610000,15.6717
2023,경기,경기여주시,N,1296765460000,1605306662000,308541202000,23.7931
2023,경기,경기연천군,N,718288661000,845965996000,127677335000,17.7752
2023,경기,경기오산시,N,820479627000,924387663000,103908036000,12.6643
2023,경기,경기용인시,N,3567052716000,3965453648000,398400932000,11.1689
2023,경기,경기의왕시,N,695049416000,828359573000,133310157000,19.18
2023,경기,경기의정부시,N,1485744623000,1685603742000,199859119000,13.4518
2023,경기,경기이천시,N,1553857745000,2071446973000,517589228000,33.3099
2023,경기,경기파주시,N,2048535488000,2386991218000,338455730000,16.5218
2023,경기,경기평택시,N,2588759650000,2933681525000,344921875000,13.3238
2023,경기,경기포천시,N,1522247003000,1891206182000,368959179000,24.2378
2023,경기,경기하남시,N,1157406113000,1359956290000,202550177000,17.5004
2023,경기,경기화성시,N,3500564823000,4199604598000,699039775000,19.9693
2023,경남,경남거제시,N,1422933056000,1532627106000,109694050000,7.709
2023,경남,경남거창군,N,921525304000,968731807000,47206503000,5.1226
2023,경남,경남고성군,N,788593089000,875233782000,86640693000,10.9867
2023,경남,경남김해시,N,2168409550000,2534169297000,365759747000,16.8677
2023,경남,경남남해군,N,742417314000,751273123000,8855809000,1.1928
2023,경남,경남밀양시,N,1225571311000,1395286499000,169715188000,13.8478
2023,경남,경남본청,Y,12742649623000,13300186618000,557536995000,4.3754
2023,경남,경남사천시,N,961045653000,1035005324000,73959671000,7.6958
2023,경남,경남산청군,N,684623088000,798900563000,114277475000,16.692
2023,경남,경남양산시,N,1744707458000,1887926746000,143219288000,8.2088
2023,경남,경남의령군,N,593751057000,673764442000,80013385000,13.4759
2023,경남,경남진주시,N,2299433406000,2619511398000,320077992000,13.9199
2023,경남,경남창녕군,N,751223174000,788021281000,36798107000,4.8984
2023,경남,경남창원시,N,3991354862000,4456138720000,464783858000,11.6448
2023,경남,경남통영시,N,873372867000,1015988857000,142615990000,16.3293
2023,경남,경남하동군,N,710557618000,757259235000,46701617000,6.5725
2023,경남,경남함안군,N,819813308000,800095746000,-19717562000,-2.4051
2023,경남,경남함양군,N,671812103000,715760536000,43948433000,6.5418
2023,경남,경남합천군,N,875197685000,998984082000,123786397000,14.1438
2023,경북,경북경산시,N,1409393775000,1593315183000,183921408000,13.0497
2023,경북,경북경주시,N,2101324247000,2300855257000,199531010000,9.4955
2023,경북,경북고령군,N,437111967000,486426203000,49314236000,11.2818
2023,경북,경북구미시,N,2308603284000,2606718866000,298115582000,12.9132
2023,경북,경북군위군,N,508648819000,628628010000,119979191000,23.5878
2023,경북,경북김천시,N,1385888163000,1582477355000,196589192000,14.1851
2023,경북,경북문경시,N,1058354952000,1224838077000,166483125000,15.7304
2023,경북,경북본청,Y,13372746411000,14130623798000,757877387000,5.6673
2023,경북,경북봉화군,N,543143603000,928741191000,385597588000,70.9937
2023,경북,경북상주시,N,1485951659000,1917559127000,431607468000,29.0459
2023,경북,경북성주군,N,621000000000,674628000000,53628000000,8.6357
2023,경북,경북안동시,N,1772750665000,2155222690000,382472025000,21.5751
2023,경북,경북영덕군,N,674782907000,709169390000,34386483000,5.0959
2023,경북,경북영양군,N,429917028000,525905264000,95988236000,22.3272
2023,경북,경북영주시,N,1194502921000,1379495065000,184992144000,15.487
2023,경북,경북영천시,N,1223400000000,1453177114000,229777114000,18.7818
2023,경북,경북예천군,N,677749918000,804201441000,126451523000,18.6575
2023,경북,경북울릉군,N,314447131000,329564997000,15117866000,4.8078
2023,경북,경북울진군,N,819670659000,968802424000,149131765000,18.1941
2023,경북,경북의성군,N,751396350000,931564471000,180168121000,23.9778
2023,경북,경북청도군,N,708826636000,801087436000,92260800000,13.016
2023,경북,경북청송군,N,475453541000,564754924000,89301383000,18.7824
2023,경북,경북칠곡군,N,678500000000,765167000000,86667000000,12.7733
2023,경북,경북포항시,N,2653517044000,2953979590000,300462546000,11.3232
2023,광주,광주광산구,N,902690317000,1045526605000,142836288000,15.8234
2023,광주,광주남구,N,560535398000,679883416000,119348018000,21.2918
2023,광주,광주동구,N,434927938000,567440912000,132512974000,30.4678
2023,광주,광주본청,Y,7467959832000,7840253038000,372293206000,4.9852
2023,광주,광주북구,N,1039525847000,1176305221000,136779374000,13.1579
2023,광주,광주서구,N,689267505000,797546822000,108279317000,15.7093
2023,대구,대구남구,N,618060208000,812469340000,194409132000,31.4547
2023,대구,대구달서구,N,1018223801000,1143566464000,125342663000,12.3099
2023,대구,대구달성군,N,1052991343000,1336533763000,283542420000,26.9273
2023,대구,대구동구,N,891282014000,1084626014000,193344000000,21.6928
2023,대구,대구본청,Y,11649756416000,11706861207000,57104791000,0.4902
2023,대구,대구북구,N,902837271000,990525132000,87687861000,9.7125
2023,대구,대구서구,N,688005564000,715585290000,27579726000,4.0086
2023,대구,대구수성구,N,907483515000,975126336000,67642821000,7.4539
2023,대구,대구중구,N,459354487000,521830408000,62475921000,13.6008
2023,대전,대전대덕구,N,616594941000,680355168000,63760227000,10.3407
2023,대전,대전동구,N,753048656000,828078439000,75029783000,9.9635
2023,대전,대전본청,Y,7540100248000,7720318485000,180218237000,2.3901
2023,대전,대전서구,N,1083569492000,1234440380000,150870888000,13.9235
2023,대전,대전유성구,N,876658139000,981009600000,104351461000,11.9033
2023,대전,대전중구,N,698198255000,794965068000,96766813000,13.8595
2023,부산,부산강서구,N,472311512000,581871044000,109559532000,23.1965
2023,부산,부산금정구,N,606779977000,703286208000,96506231000,15.9046
2023,부산,부산기장군,N,868323243000,1023039226000,154715983000,17.8178
2023,부산,부산남구,N,579554617000,783477824000,203923207000,35.1862
2023,부산,부산동구,N,401454548000,473141510000,71686962000,17.8568
2023,부산,부산동래구,N,536886054000,790657902000,253771848000,47.2674
2023,부산,부산본청,Y,16690868257000,17642278542000,951410285000,5.7002
2023,부산,부산부산진구,N,804384298000,911281363000,106897065000,13.2893
2023,부산,부산북구,N,664960871000,839924229000,174963358000,26.3118
2023,부산,부산사상구,N,536578148000,662941355000,126363207000,23.5498
2023,부산,부산사하구,N,638623673000,822486716000,183863043000,28.7905
2023,부산,부산서구,N,430232918000,525881781000,95648863000,22.2319
2023,부산,부산수영구,N,435501613000,555227245000,119725632000,27.4914
2023,부산,부산연제구,N,496807529000,635089796000,138282267000,27.8342
2023,부산,부산영도구,N,406288425000,517775196000,111486771000,27.4403
2023,부산,부산중구,N,307929520000,369553062000,61623542000,20.0122
2023,부산,부산해운대구,N,915629244000,1015823162000,100193918000,10.9426
2023,서울,서울강남구,N,1760317141000,1913343976000,153026835000,8.6931
2023,서울,서울강동구,N,1120081570000,1254931448000,134849878000,12.0393
2023,서울,서울강북구,N,1207452398000,1370615225000,163162827000,13.513
2023,서울,서울강서구,N,1454533977000,1628815276000,174281299000,11.9819
2023,서울,서울관악구,N,1055110684000,1202203614000,147092930000,13.941
2023,서울,서울광진구,N,976997616000,1161266150000,184268534000,18.8607
2023,서울,서울구로구,N,1033041023000,1291111637000,258070614000,24.9816
2023,서울,서울금천구,N,756213617000,882706777000,126493160000,16.7272
2023,서울,서울노원구,N,1261564376000,1424038916000,162474540000,12.8788
2023,서울,서울도봉구,N,874719714000,1011501889000,136782175000,15.6373
2023,서울,서울동대문구,N,912903523000,1164357003000,251453480000,27.5444
2023,서울,서울동작구,N,957899217000,1231271494000,273372277000,28.5387
2023,서울,서울마포구,N,853018700000,1032074320000,179055620000,20.9908
2023,서울,서울본청,Y,52387838215000,56915595613000,4527757398000,8.6428
2023,서울,서울서대문구,N,878984509000,987782909000,108798400000,12.3777
2023,서울,서울서초구,N,1090781167000,1277534024000,186752857000,17.121
2023,서울,서울성동구,N,753811971000,867679030000,113867059000,15.1055
2023,서울,서울성북구,N,1138797732000,1378346749000,239549017000,21.0353
2023,서울,서울송파구,N,1330580138000,1581932720000,251352582000,18.8905
2023,서울,서울양천구,N,1130992894000,1237802684000,106809790000,9.4439
2023,서울,서울영등포구,N,887828212000,1161765346000,273937134000,30.8547
2023,서울,서울용산구,N,800080840000,975451279000,175370439000,21.9191
2023,서울,서울은평구,N,1131582694000,1231242418000,99659724000,8.8071
2023,서울,서울종로구,N,794024734000,891841558000,97816824000,12.3191
2023,서울,서울중구,N,629343019000,685356702000,56013683000,8.9003
2023,서울,서울중랑구,N,1114388200000,1255300998000,140912798000,12.6449
2023,세종,세종본청,Y,2503293576000,2812074129000,308780553000,12.335
2023,울산,울산남구,N,686993622000,747702144000,60708522000,8.8368
2023,울산,울산동구,N,342740710000,412866895000,70126185000,20.4604
2023,울산,울산본청,Y,5194230336000,6024775739000,830545403000,15.9898
2023,울산,울산북구,N,486984906000,556944421000,69959515000,14.3658
2023,울산,울산울주군,N,1159757063000,1625843842000,466086779000,40.1883
2023,울산,울산중구,N,451196744000,560090912000,108894168000,24.1345
2023,인천,인천강화군,N,705160882000,785561474000,80400592000,11.4017
2023,인천,인천계양구,N,657817383000,758148951000,100331568000,15.2522
2023,인천,인천남동구,N,1118525337000,1205106097000,86580760000,7.7406
2023,인천,인천동구,N,492400274000,590520336000,98120062000,19.9269
2023,인천,인천미추홀구,N,979446890000,1066106483000,86659593000,8.8478
2023,인천,인천본청,Y,15379013711000,16238348334000,859334623000,5.5877
2023,인천,인천부평구,N,1119113079000,1177938251000,58825172000,5.2564
2023,인천,인천서구,N,1171947513000,1318853158000,146905645000,12.5352
2023,인천,인천연수구,N,794883384000,845610675000,50727291000,6.3817
2023,인천,인천옹진군,N,439215570000,532486609000,93271039000,21.2358
2023,인천,인천중구,N,539331304000,616467452000,77136148000,14.3022
2023,전남,전남강진군,N,512675425000,680157426000,167482001000,32.6682
2023,전남,전남고흥군,N,884938028000,1047958023000,163019995000,18.4216
2023,전남,전남곡성군,N,534420754000,593247470000,58826716000,11.0076
2023,전남,전남광양시,N,1242136901000,1129392330000,-112744571000,-9.0767
2023,전남,전남구례군,N,418432706000,527770549000,109337843000,26.1303
2023,전남,전남나주시,N,1028052861000,1216468362000,188415501000,18.3274
2023,전남,전남담양군,N,546394065000,621830527000,75436462000,13.8062
2023,전남,전남목포시,N,1059979334000,1280766822000,220787488000,20.8294
2023,전남,전남무안군,N,688824222000,902732148000,213907926000,31.0541
2023,전남,전남보성군,N,779158033000,936667865000,157509832000,20.2154
2023,전남,전남본청,Y,11809873234000,12589360995000,779487761000,6.6003
2023,전남,전남순천시,N,1693250104000,2060456566000,367206462000,21.6865
2023,전남,전남신안군,N,686450269000,1026303029000,339852760000,49.5087
2023,전남,전남여수시,N,1639176055000,1979011963000,339835908000,20.7321
2023,전남,전남영광군,N,716438514000,823320678000,106882164000,14.9185
2023,전남,전남영암군,N,695831692000,861084500000,165252808000,23.749
2023,전남,전남완도군,N,716365965000,795420032000,79054067000,11.0354
2023,전남,전남장성군,N,551699273000,622292788000,70593515000,12.7957
2023,전남,전남장흥군,N,562080692000,746967504000,184886812000,32.8933
2023,전남,전남진도군,N,482944252000,674165023000,191220771000,39.5948
2023,전남,전남함평군,N,602453146000,719426002000,116972856000,19.4161
2023,전남,전남해남군,N,1117421329000,1336020939000,218599610000,19.5629
2023,전남,전남화순군,N,774431869000,898342974000,123911105000,16.0003
2023,전북,전북고창군,N,835694414000,913230716000,77536302000,9.2781
2023,전북,전북군산시,N,1858643915000,2077292852000,218648937000,11.7639
2023,전북,전북김제시,N,1078221550000,1213015887000,134794337000,12.5015
2023,전북,전북남원시,N,1119666231000,1305117434000,185451203000,16.5631
2023,전북,전북무주군,N,602984960000,626645035000,23660075000,3.9238
2023,전북,전북본청,Y,9861808073000,10116079430000,254271357000,2.5783
2023,전북,전북부안군,N,848239126000,877534440000,29295314000,3.4537
2023,전북,전북순창군,N,570227073000,625460563000,55233490000,9.6862
2023,전북,전북완주군,N,959848557000,1093463118000,133614561000,13.9204
2023,전북,전북익산시,N,1774976437000,1916494169000,141517732000,7.9729
2023,전북,전북임실군,N,555376984000,614744355000,59367371000,10.6896
2023,전북,전북장수군,N,515519149000,573358745000,57839596000,11.2197
2023,전북,전북전주시,N,2679106222000,2898189841000,219083619000,8.1775
2023,전북,전북정읍시,N,1339152869000,1436385345000,97232476000,7.2607
2023,전북,전북진안군,N,613399714000,700468682000,87068968000,14.1945
2023,제주,제주본청,Y,8070231073000,8671539741000,601308668000,7.4509
2023,충남,충남계룡시,N,322824632000,401719229000,78894597000,24.4388
2023,충남,충남공주시,N,1115000000000,1431779204000,316779204000,28.4107
2023,충남,충남금산군,N,727000000000,820547924000,93547924000,12.8677
2023,충남,충남논산시,N,1142615557000,1369216585000,226601028000,19.8318
2023,충남,충남당진시,N,1186175872000,1427191558000,241015686000,20.3187
2023,충남,충남보령시,N,946997032000,1283272647000,336275615000,35.5097
2023,충남,충남본청,Y,9890664709000,10763399425000,872734716000,8.8238
2023,충남,충남부여군,N,884479246000,1172001519000,287522273000,32.5075
2023,충남,충남서산시,N,1227665571000,1423174255000,195508684000,15.9252
2023,충남,충남서천군,N,625668368000,704212034000,78543666000,12.5536
2023,충남,충남아산시,N,1574900444000,2006336225000,431435781000,27.3945
2023,충남,충남예산군,N,834417800000,1017351858000,182934058000,21.9236
2023,충남,충남천안시,N,2663740825000,3106605733000,442864908000,16.6257
2023,충남,충남청양군,N,622300000000,782938208000,160638208000,25.8136
2023,충남,충남태안군,N,794995360000,941298975000,146303615000,18.4031
2023,충남,충남홍성군,N,916897265000,1031800734000,114903469000,12.5318
2023,충북,충북괴산군,N,620351669000,844835711000,224484042000,36.1866
2023,충북,충북단양군,N,473188726000,599328282000,126139556000,26.6573
2023,충북,충북보은군,N,559526813000,705605729000,146078916000,26.1076
2023,충북,충북본청,Y,7774159302000,8207086094000,432926792000,5.5688
2023,충북,충북영동군,N,751974068000,847273539000,95299471000,12.6732
2023,충북,충북옥천군,N,696473053000,781164180000,84691127000,12.16
2023,충북,충북음성군,N,911079264000,986358484000,75279220000,8.2626
2023,충북,충북제천시,N,1279037615000,1485380367000,206342752000,16.1327
2023,충북,충북증평군,N,317039678000,391543228000,74503550000,23.4998
2023,충북,충북진천군,N,723479036000,821938743000,98459707000,13.6092
2023,충북,충북청주시,N,3778912858000,4386492553000,607579695000,16.0782
2023,충북,충북충주시,N,1513745856000,2039452659000,525706803000,34.7289
2024,강원,강원강릉시,N,1483123863000,1685627618000,202503755000,13.6539
2024,강원,강원고성군,N,432373233000,500267490000,67894257000,15.7027
2024,강원,강원동해시,N,539712684000,624134981000,84422297000,15.6421
2024,강원,강원본청,Y,8659092237000,9401417210000,742324973000,8.5728
2024,강원,강원삼척시,N,689807868000,1019101190000,329293322000,47.737
2024,강원,강원속초시,N,551835193000,651749827000,99914634000,18.1059
2024,강원,강원양구군,N,496708889000,576886202000,80177313000,16.1417
2024,강원,강원양양군,N,478682318000,525662046000,46979728000,9.8144
2024,강원,강원영월군,N,625184806000,705348394000,80163588000,12.8224
2024,강원,강원원주시,N,1765440901000,2039774144000,274333243000,15.5391
2024,강원,강원인제군,N,618386348000,738216350000,119830002000,19.3779
2024,강원,강원정선군,N,689002130000,798071224000,109069094000,15.83
2024,강원,강원철원군,N,612814098000,771836233000,159022135000,25.9495
2024,강원,강원춘천시,N,1798638260000,2065746154000,267107894000,14.8506
2024,강원,강원태백시,N,652632017000,684584106000,31952089000,4.8959
2024,강원,강원평창군,N,638528738000,809152148000,170623410000,26.7213
2024,강원,강원홍천군,N,812959883000,1130873071000,317913188000,39.1056
2024,강원,강원화천군,N,430182419000,506725552000,76543133000,17.7932
2024,강원,강원횡성군,N,698166168000,843395837000,145229669000,20.8016
2024,경기,경기가평군,N,649667839000,798512005000,148844166000,22.9108
2024,경기,경기고양시,N,3896070993000,4178797610000,282726617000,7.2567
2024,경기,경기과천시,N,762104795000,937476469000,175371674000,23.0115
2024,경기,경기광명시,N,1182497444000,1686362400000,503864956000,42.6102
2024,경기,경기광주시,N,1823308338000,2217798370000,394490032000,21.6359
2024,경기,경기구리시,N,971131615000,1147639213000,176507598000,18.1755
2024,경기,경기군포시,N,994645647000,1053564504000,58918857000,5.9236
2024,경기,경기김포시,N,1636513845000,1901218804000,264704959000,16.1749
2024,경기,경기남양주시,N,2491965848000,2933422207000,441456359000,17.7152
2024,경기,경기동두천시,N,880536446000,992393211000,111856765000,12.7033
2024,경기,경기본청,Y,40392565019000,41714016485000,1321451466000,3.2715
2024,경기,경기부천시,N,2684703146000,2938785448000,254082302000,9.4641
2024,경기,경기성남시,N,4595852780000,5726488702000,1130635922000,24.6012
2024,경기,경기수원시,N,3732102679000,4361283179000,629180500000,16.8586
2024,경기,경기시흥시,N,1700142707000,2041186234000,341043527000,20.0597
2024,경기,경기안산시,N,2454169594000,2766847895000,312678301000,12.7407
