회계연도,시도명,계층,세목명,금액,비중
2014,전남,시도,지역자원시설세,54900265000,0.12
2014,전남,시도,취득세,420418494000,0.91
2014,전북,군,과년도수입,2140580000,0.1
2014,전북,군,담배소비세,18386828000,0.89
2014,전북,군,도시계획세(재산세),219000,0
2014,전북,군,도축세,0,0
2014,전북,군,자동차세,53886214000,2.62
2014,전북,군,재산세,23982494000,1.17
2014,전북,군,주민세,8040923000,0.39
2014,전북,군,지방소득세,33596694000,1.64
2014,전북,군,지역자원시설세,0,0
2014,전북,시,과년도수입,10406446000,0.08
2014,전북,시,담배소비세,82501137000,0.61
2014,전북,시,도시계획세(재산세),502000,0
2014,전북,시,도축세,0,0
2014,전북,시,자동차세,229035325000,1.68
2014,전북,시,재산세,136481644000,1
2014,전북,시,주민세,25394510000,0.19
2014,전북,시,지방소득세,139565217000,1.03
2014,전북,시,지역자원시설세,0,0
2014,전북,시도,과년도수입,3338800000,0
2014,전북,시도,담배소비세,0,0
2014,전북,시도,등록면허세,41649532000,0.09
2014,전북,시도,레저세,0,0
2014,전북,시도,자동차세,0,0
2014,전북,시도,지방교육세,142642678000,0.31
2014,전북,시도,지역자원시설세,27203395000,0.06
2014,전북,시도,취득세,423605966000,0.92
2014,제주,시,과년도수입,51892000,0
2014,제주,시,담배소비세,43504558000,0.32
2014,제주,시,도시계획세(재산세),1255000,0
2014,제주,시,자동차세,95607802000,0.7
2014,제주,시,재산세,84074180000,0.62
2014,제주,시,주민세,7971734000,0.06
2014,제주,시,지방소득세,71848093000,0.53
2014,제주,시,지역자원시설세,0,0
2014,제주,시도,과년도수입,4177772000,0.01
2014,제주,시도,도축세,0,0
2014,제주,시도,등록면허세,19767610000,0.04
2014,제주,시도,레저세,58382696000,0.13
2014,제주,시도,지방교육세,96159046000,0.21
2014,제주,시도,지역자원시설세,10151454000,0.02
2014,제주,시도,취득세,319906237000,0.69
2014,충남,군,과년도수입,4267881000,0.21
2014,충남,군,담배소비세,28490826000,1.39
2014,충남,군,도시계획세(재산세),2646000,0
2014,충남,군,도축세,0,0
2014,충남,군,자동차세,70996651000,3.46
2014,충남,군,재산세,51129344000,2.49
2014,충남,군,주민세,7801528000,0.38
2014,충남,군,지방소득세,45160091000,2.2
2014,충남,군,지역자원시설세,0,0
2014,충남,시,과년도수입,9767977000,0.07
2014,충남,시,담배소비세,109422078000,0.8
2014,충남,시,도시계획세(재산세),6503000,0
2014,충남,시,도축세,0,0
2014,충남,시,자동차세,238742506000,1.75
2014,충남,시,재산세,241792192000,1.78
2014,충남,시,주민세,69220707000,0.51
2014,충남,시,지방소득세,389817174000,2.86
2014,충남,시,지역자원시설세,0,0
2014,충남,시도,과년도수입,291031000,0
2014,충남,시도,담배소비세,0,0
2014,충남,시도,등록면허세,61684932000,0.13
2014,충남,시도,레저세,19466317000,0.04
2014,충남,시도,자동차세,0,0
2014,충남,시도,지방교육세,217580251000,0.48
2014,충남,시도,지역자원시설세,61237845000,0.13
2014,충남,시도,취득세,710467413000,1.54
2014,충북,군,과년도수입,1754331000,0.09
2014,충북,군,담배소비세,29324400000,1.43
2014,충북,군,도시계획세(재산세),1520000,0
2014,충북,군,도축세,0,0
2014,충북,군,자동차세,58033677000,2.82
2014,충북,군,재산세,45099008000,2.2
2014,충북,군,주민세,14020340000,0.68
2014,충북,군,지방소득세,67798709000,3.3
2014,충북,군,지역자원시설세,0,0
2014,충북,시,과년도수입,8582183000,0.06
2014,충북,시,담배소비세,68530560000,0.5
2014,충북,시,도시계획세(재산세),1838000,0
2014,충북,시,도축세,0,0
2014,충북,시,자동차세,175895427000,1.29
2014,충북,시,재산세,127066532000,0.93
2014,충북,시,주민세,27623914000,0.2
2014,충북,시,지방소득세,205772104000,1.51
2014,충북,시,지역자원시설세,0,0
2014,충북,시도,과년도수입,3985012000,0.01
2014,충북,시도,담배소비세,0,0
2014,충북,시도,등록면허세,39178950000,0.08
2014,충북,시도,레저세,0,0
2014,충북,시도,자동차세,0,0
2014,충북,시도,지방교육세,139041879000,0.3
2014,충북,시도,지역자원시설세,30721165000,0.07
2014,충북,시도,취득세,424901080000,0.92
2015,강원,군,과년도수입,4257856000,0.19
2015,강원,군,담배소비세,42297429000,1.85
2015,강원,군,도시계획세(재산세),31000,0
2015,강원,군,도축세,0,0
2015,강원,군,자동차세,48272432000,2.11
2015,강원,군,재산세,55601461000,2.43
2015,강원,군,주민세,7352746000,0.32
2015,강원,군,지방소득세,50507615000,2.21
2015,강원,군,지역자원시설세,0,0
2015,강원,시,과년도수입,6202416000,0.04
2015,강원,시,담배소비세,73764078000,0.49
2015,강원,시,도시계획세(재산세),2040000,0
2015,강원,시,도축세,0,0
2015,강원,시,자동차세,153913534000,1.02
2015,강원,시,재산세,131447775000,0.87
2015,강원,시,주민세,18780728000,0.12
2015,강원,시,지방소득세,131430049000,0.87
2015,강원,시,지역자원시설세,0,0
2015,강원,시도,과년도수입,1345211000,0
2015,강원,시도,담배소비세,0,0
2015,강원,시도,등록면허세,34627285000,0.07
2015,강원,시도,레저세,0,0
2015,강원,시도,자동차세,0,0
2015,강원,시도,지방교육세,140301369000,0.26
2015,강원,시도,지역자원시설세,31907941000,0.06
2015,강원,시도,취득세,442746370000,0.82
2015,경기,군,과년도수입,5254436000,0.23
2015,경기,군,담배소비세,18505647000,0.81
2015,경기,군,도시계획세(재산세),8000,0
2015,경기,군,도축세,0,0
2015,경기,군,자동차세,49870637000,2.18
2015,경기,군,재산세,46550315000,2.04
2015,경기,군,주민세,1921275000,0.08
2015,경기,군,지방소득세,23180653000,1.01
2015,경기,군,지역자원시설세,0,0
2015,경기,시,과년도수입,126339844000,0.84
2015,경기,시,담배소비세,694708054000,4.6
2015,경기,시,도시계획세(재산세),35672000,0
2015,경기,시,도축세,0,0
2015,경기,시,자동차세,1561602674000,10.33
2015,경기,시,재산세,2467507700000,16.32
2015,경기,시,주민세,330029837000,2.18
2015,경기,시,지방소득세,2884531786000,19.08
2015,경기,시,지역자원시설세,0,0
2015,경기,시도,과년도수입,-40607000000,-0.08
2015,경기,시도,담배소비세,0,0
2015,경기,시도,등록면허세,471211688000,0.88
2015,경기,시도,레저세,590380406000,1.1
2015,경기,시도,자동차세,0,0
2015,경기,시도,지방교육세,1630117016000,3.05
2015,경기,시도,지역자원시설세,289616690000,0.54
2015,경기,시도,취득세,5643120606000,10.53
2015,경남,군,과년도수입,4303512000,0.19
2015,경남,군,담배소비세,32065751000,1.4
2015,경남,군,도시계획세(재산세),602000,0
2015,경남,군,도축세,0,0
2015,경남,군,자동차세,75691271000,3.31
2015,경남,군,재산세,46836739000,2.05
2015,경남,군,주민세,10122612000,0.44
2015,경남,군,지방소득세,52522376000,2.3
2015,경남,군,지역자원시설세,0,0
2015,경남,시,과년도수입,11715152000,0.08
2015,경남,시,담배소비세,184458024000,1.22
2015,경남,시,도시계획세(재산세),6199000,0
2015,경남,시,도축세,0,0
2015,경남,시,자동차세,452202887000,2.99
2015,경남,시,재산세,404662857000,2.68
2015,경남,시,주민세,100731118000,0.67
2015,경남,시,지방소득세,554393338000,3.67
2015,경남,시,지역자원시설세,21772865000,0.14
2015,경남,시도,과년도수입,-20431196000,-0.04
2015,경남,시도,담배소비세,0,0
2015,경남,시도,등록면허세,113093875000,0.21
2015,경남,시도,레저세,103917107000,0.19
2015,경남,시도,자동차세,0,0
2015,경남,시도,지방교육세,384674487000,0.72
2015,경남,시도,지역자원시설세,62010310000,0.12
2015,경남,시도,취득세,1429128674000,2.67
2015,경북,군,과년도수입,4535083000,0.2
2015,경북,군,담배소비세,40135399000,1.76
2015,경북,군,도시계획세(재산세),27000,0
2015,경북,군,도축세,0,0
2015,경북,군,자동차세,86611263000,3.79
2015,경북,군,재산세,51873137000,2.27
2015,경북,군,주민세,10463824000,0.46
2015,경북,군,지방소득세,69896850000,3.06
2015,경북,군,지역자원시설세,0,0
2015,경북,시,과년도수입,5122304000,0.03
2015,경북,시,담배소비세,142353297000,0.94
2015,경북,시,도시계획세(재산세),14223000,0
2015,경북,시,도축세,0,0
2015,경북,시,자동차세,351961369000,2.33
2015,경북,시,재산세,261184894000,1.73
2015,경북,시,주민세,73187549000,0.48
2015,경북,시,지방소득세,554914653000,3.67
2015,경북,시,지역자원시설세,0,0
2015,경북,시도,과년도수입,-619175000,0
2015,경북,시도,담배소비세,0,0
2015,경북,시도,등록면허세,76268436000,0.14
2015,경북,시도,레저세,830586000,0
2015,경북,시도,자동차세,0,0
2015,경북,시도,지방교육세,255556289000,0.48
2015,경북,시도,지역자원시설세,125694741000,0.23
2015,경북,시도,취득세,965751507000,1.8
2015,광주,시도,과년도수입,9338839000,0.02
2015,광주,시도,담배소비세,82553778000,0.15
2015,광주,시도,도시계획세(재산세),61131000,0
2015,광주,시도,도축세,0,0
2015,광주,시도,등록면허세,41504724000,0.08
2015,광주,시도,레저세,17128829000,0.03
2015,광주,시도,자동차세,213439458000,0.4
2015,광주,시도,재산세,155610377000,0.29
2015,광주,시도,주민세,33938816000,0.07
2015,광주,시도,지방교육세,126140341000,0.24
2015,광주,시도,지방소득세,246892835000,0.46
2015,광주,시도,지역자원시설세,27001706000,0.05
2015,광주,시도,취득세,401650469000,0.75
2015,대구,군,과년도수입,-293632000,-0.01
2015,대구,군,담배소비세,12172930000,0.53
2015,대구,군,도시계획세(재산세),82000,0
2015,대구,군,도축세,0,0
2015,대구,군,자동차세,28191604000,1.23
2015,대구,군,재산세,31278479000,1.37
2015,대구,군,주민세,7382212000,0.32
2015,대구,군,지방소득세,38094963000,1.67
2015,대구,군,지역자원시설세,0,0
2015,대구,시도,과년도수입,12575135000,0.03
2015,대구,시도,담배소비세,125701150000,0.23
2015,대구,시도,도시계획세(재산세),2464000,0
2015,대구,시도,도축세,0,0
2015,대구,시도,등록면허세,78938000000,0.15
2015,대구,시도,레저세,9187680000,0.02
2015,대구,시도,자동차세,347697088000,0.65
2015,대구,시도,재산세,293275346000,0.55
2015,대구,시도,주민세,38457153000,0.07
2015,대구,시도,지방교육세,235860148000,0.44
2015,대구,시도,지방소득세,331297610000,0.62
2015,대구,시도,지역자원시설세,44046170000,0.09
2015,대구,시도,취득세,892161632000,1.66
2015,대전,시도,과년도수입,1477963000,0.01
2015,대전,시도,담배소비세,82666349000,0.15
2015,대전,시도,도시계획세(재산세),1370000,0
2015,대전,시도,도축세,0,0
2015,대전,시도,등록면허세,41677396000,0.08
2015,대전,시도,레저세,18961111000,0.04
2015,대전,시도,자동차세,207148255000,0.39
2015,대전,시도,재산세,200475048000,0.37
2015,대전,시도,주민세,38570898000,0.07
2015,대전,시도,지방교육세,129601311000,0.24
2015,대전,시도,지방소득세,302234551000,0.56
2015,대전,시도,지역자원시설세,29862294000,0.06
2015,대전,시도,취득세,372815273000,0.7
2015,부산,군,과년도수입,1186297000,0.05
2015,부산,군,담배소비세,7977325000,0.35
2015,부산,군,도시계획세(재산세),0,0
2015,부산,군,도축세,0,0
2015,부산,군,자동차세,16063596000,0.7
2015,부산,군,재산세,38991159000,1.71
2015,부산,군,주민세,4420253000,0.19
2015,부산,군,지방소득세,34545751000,1.51
2015,부산,군,지역자원시설세,0,0
2015,부산,시도,과년도수입,17706787000,0.03
2015,부산,시도,담배소비세,181918893000,0.34
2015,부산,시도,도시계획세(재산세),15593000,0
2015,부산,시도,도축세,0,0
2015,부산,시도,등록면허세,113171353000,0.21
2015,부산,시도,레저세,108678966000,0.2
2015,부산,시도,자동차세,514847180000,0.96
2015,부산,시도,재산세,469124747000,0.88
2015,부산,시도,주민세,73728091000,0.14
2015,부산,시도,지방교육세,366105021000,0.69
2015,부산,시도,지방소득세,929985503000,1.74
2015,부산,시도,지역자원시설세,115325140000,0.21
2015,부산,시도,취득세,1314573798000,2.46
2015,서울,시도,과년도수입,199335156000,0.38
2015,서울,시도,담배소비세,542316089000,1.01
2015,서울,시도,도시계획세(재산세),-113497000,0
2015,서울,시도,등록면허세,463993606000,0.87
2015,서울,시도,레저세,133448728000,0.25
2015,서울,시도,자동차세,1068232965000,1.99
2015,서울,시도,재산세,2936072176000,5.48
2015,서울,시도,주민세,380745149000,0.71
2015,서울,시도,지방교육세,1298199076000,2.42
2015,서울,시도,지방소득세,4259860741000,7.95
2015,서울,시도,지역자원시설세,251361264000,0.47
2015,서울,시도,취득세,4527594851000,8.45
2015,세종,시도,과년도수입,-4070041000,-0.01
2015,세종,시도,담배소비세,11201004000,0.02
2015,세종,시도,도시계획세(재산세),0,0
2015,세종,시도,도축세,0,0
2015,세종,시도,등록면허세,12280409000,0.02
2015,세종,시도,레저세,0,0
2015,세종,시도,자동차세,27571451000,0.05
2015,세종,시도,재산세,43254000000,0.08
2015,세종,시도,주민세,5923091000,0.01
2015,세종,시도,지방교육세,38708302000,0.07
2015,세종,시도,지방소득세,47185933000,0.09
2015,세종,시도,지역자원시설세,4784731000,0.01
2015,세종,시도,취득세,275494408000,0.51
2015,울산,군,과년도수입,1154045000,0.05
2015,울산,군,담배소비세,15498606000,0.68
2015,울산,군,도시계획세(재산세),1014000,0
2015,울산,군,도축세,0,0
2015,울산,군,자동차세,42541824000,1.86
2015,울산,군,재산세,47622215000,2.08
2015,울산,군,주민세,13064450000,0.57
2015,울산,군,지방소득세,81916168000,3.58
2015,울산,군,지역자원시설세,0,0
2015,울산,시도,과년도수입,-5347202000,-0.02
2015,울산,시도,담배소비세,61773069000,0.12
2015,울산,시도,도시계획세(재산세),2938000,0
2015,울산,시도,도축세,0,0
2015,울산,시도,등록면허세,43225052000,0.08
2015,울산,시도,레저세,0,0
2015,울산,시도,자동차세,146234784000,0.27
2015,울산,시도,재산세,142664180000,0.27
2015,울산,시도,주민세,58932074000,0.11
2015,울산,시도,지방교육세,124063949000,0.23
2015,울산,시도,지방소득세,335598558000,0.63
2015,울산,시도,지역자원시설세,31190777000,0.06
2015,울산,시도,취득세,452476517000,0.84
2015,인천,군,과년도수입,1311795000,0.06
2015,인천,군,담배소비세,5851391000,0.26
2015,인천,군,도시계획세(재산세),0,0
2015,인천,군,도축세,0,0
2015,인천,군,자동차세,11803752000,0.52
2015,인천,군,재산세,16548089000,0.72
2015,인천,군,주민세,1214337000,0.05
2015,인천,군,지방소득세,9338008000,0.41
2015,인천,군,지역자원시설세,0,0
2015,인천,시도,과년도수입,-1816448000,0
2015,인천,시도,담배소비세,159095657000,0.3
2015,인천,시도,도시계획세(재산세),11547000,0
2015,인천,시도,도축세,0,0
2015,인천,시도,등록면허세,103911279000,0.2
2015,인천,시도,레저세,22328032000,0.04
2015,인천,시도,자동차세,405032732000,0.76
