회계연도,지역명,자치단체명,본청여부,당초예산,세입결산,오차액,오차율
2022,경기,경기수원시,N,3452882300000,4727056870496,1274174570496,36.9018
2022,경기,경기시흥시,N,1543553023000,2384458402266,840905379266,54.4786
2022,경기,경기안산시,N,2380123998000,3044508148176,664384150176,27.9138
2022,경기,경기안성시,N,1391628387000,1909918240325,518289853325,37.2434
2022,경기,경기안양시,N,1910475288000,2678450625077,767975337077,40.1981
2022,경기,경기양주시,N,1060098768000,1385834588575,325735820575,30.7269
2022,경기,경기양평군,N,955509293000,1393687960042,438178667042,45.8581
2022,경기,경기여주시,N,1204453416000,1847541042965,643087626965,53.3925
2022,경기,경기연천군,N,672053986000,1007097776151,335043790151,49.8537
2022,경기,경기오산시,N,709941567000,1053171074457,343229507457,48.3462
2022,경기,경기용인시,N,3136365012000,4317697058219,1181332046219,37.6656
2022,경기,경기의왕시,N,639819662000,962850898405,323031236405,50.4879
2022,경기,경기의정부시,N,1535202811000,2049562139310,514359328310,33.5043
2022,경기,경기이천시,N,1540129067000,2173818425256,633689358256,41.1452
2022,경기,경기파주시,N,1876046362000,2743554606900,867508244900,46.2413
2022,경기,경기평택시,N,2236814496000,3533769164760,1296954668760,57.9822
2022,경기,경기포천시,N,1264027486000,2042256656487,778229170487,61.5674
2022,경기,경기하남시,N,1015636405000,1467031797577,451395392577,44.4446
2022,경기,경기화성시,N,3361339846000,4923214974456,1561875128456,46.4658
2022,경남,경남거제시,N,1216525737000,1763201629871,546675892871,44.9375
2022,경남,경남거창군,N,851905643000,1174106497557,322200854557,37.8212
2022,경남,경남고성군,N,698439927000,1024193571762,325753644762,46.6402
2022,경남,경남김해시,N,2011472221000,2732217327588,720745106588,35.8317
2022,경남,경남남해군,N,623726010000,931662825663,307936815663,49.3705
2022,경남,경남밀양시,N,1053781305000,1581560640355,527779335355,50.0843
2022,경남,경남본청,Y,11844410855000,14030576388391,2186165533391,18.4574
2022,경남,경남사천시,N,844406858000,1175038481147,330631623147,39.1555
2022,경남,경남산청군,N,641059775000,864511425449,223451650449,34.8566
2022,경남,경남양산시,N,1571123893000,2065453534923,494329641923,31.4634
2022,경남,경남의령군,N,555894658000,860716148451,304821490451,54.8344
2022,경남,경남진주시,N,2042452236000,2888239187536,845786951536,41.4104
2022,경남,경남창녕군,N,666008421000,941053089988,275044668988,41.2975
2022,경남,경남창원시,N,3619728933000,5298257493020,1678528560020,46.3717
2022,경남,경남통영시,N,778150126000,1217535813452,439385687452,56.4654
2022,경남,경남하동군,N,763934882000,1102643273276,338708391276,44.3373
2022,경남,경남함안군,N,707115868000,882763648035,175647780035,24.84
2022,경남,경남함양군,N,575556679000,826500741101,250944062101,43.6002
2022,경남,경남합천군,N,751003634000,1126022819697,375019185697,49.9357
2022,경북,경북경산시,N,1228136710000,1824083801221,595947091221,48.5245
2022,경북,경북경주시,N,1685081064000,2611724175932,926643111932,54.991
2022,경북,경북고령군,N,414856307000,611605731176,196749424176,47.4259
2022,경북,경북구미시,N,1694404751000,2759799282708,1065394531708,62.8772
2022,경북,경북군위군,N,455238912000,729435125284,274196213284,60.2313
2022,경북,경북김천시,N,1300483899000,2053771950671,753288051671,57.9237
2022,경북,경북문경시,N,864763000000,1366906445585,502143445585,58.0672
2022,경북,경북본청,Y,12513454899000,15459502204462,2946047305462,23.543
2022,경북,경북봉화군,N,515300655000,859478154322,344177499322,66.7916
2022,경북,경북상주시,N,1424841028000,2216209728783,791368700783,55.5408
2022,경북,경북성주군,N,553000000000,785506620166,232506620166,42.0446
2022,경북,경북안동시,N,1437407183000,2440015067469,1002607884469,69.7511
2022,경북,경북영덕군,N,531859823000,819530320615,287670497615,54.0877
2022,경북,경북영양군,N,387266009000,607694935173,220428926173,56.9193
2022,경북,경북영주시,N,894402137000,1547111558637,652709421637,72.9772
2022,경북,경북영천시,N,1070035000000,1676483039545,606448039545,56.6755
2022,경북,경북예천군,N,599714724000,879922525392,280207801392,46.7235
2022,경북,경북울릉군,N,254502310000,451610002660,197107692660,77.4483
2022,경북,경북울진군,N,634824991000,1271040141176,636215150176,100.219
2022,경북,경북의성군,N,693450170000,1112440987857,418990817857,60.4212
2022,경북,경북청도군,N,603846756000,963671955039,359825199039,59.5888
2022,경북,경북청송군,N,417635116000,664166257228,246531141228,59.0303
2022,경북,경북칠곡군,N,616270000000,908492833892,292222833892,47.418
2022,경북,경북포항시,N,2609286749000,3724016105019,1114729356019,42.7216
2022,광주,광주광산구,N,873410265000,1247817534281,374407269281,42.8673
2022,광주,광주남구,N,547009387000,813797827940,266788440940,48.7722
2022,광주,광주동구,N,417164478000,645161070331,227996592331,54.6539
2022,광주,광주본청,Y,7451380916000,8826670447900,1375289531900,18.4568
2022,광주,광주북구,N,973002419000,1300189135664,327186716664,33.6265
2022,광주,광주서구,N,660806392000,947081566548,286275174548,43.3221
2022,대구,대구남구,N,531515168000,771302135105,239786967105,45.1139
2022,대구,대구달서구,N,953278118000,1222583101886,269304983886,28.2504
2022,대구,대구달성군,N,952220239000,1401294604837,449074365837,47.1608
2022,대구,대구동구,N,785822559000,1086959686928,301137127928,38.3213
2022,대구,대구본청,Y,11110717302000,13029946235387,1919228933387,17.2737
2022,대구,대구북구,N,838741971000,1098238632041,259496661041,30.9388
2022,대구,대구서구,N,559197646000,782501038338,223303392338,39.9328
2022,대구,대구수성구,N,821514661000,1110451337578,288936676578,35.1712
2022,대구,대구중구,N,383076176000,567446388469,184370212469,48.1289
2022,대전,대전대덕구,N,576268821000,824667029693,248398208693,43.1046
2022,대전,대전동구,N,651929284000,936291216392,284361932392,43.6185
2022,대전,대전본청,Y,7217447812000,8741213524469,1523765712469,21.1123
2022,대전,대전서구,N,973580641000,1291917357450,318336716450,32.6975
2022,대전,대전유성구,N,726609057000,1022494561523,295885504523,40.7214
2022,대전,대전중구,N,585317401000,846995862725,261678461725,44.7071
2022,부산,부산강서구,N,451737784000,643478731230,191740947230,42.4452
2022,부산,부산금정구,N,541532450000,748256020678,206723570678,38.1738
2022,부산,부산기장군,N,728450932000,1122984144533,394533212533,54.1606
2022,부산,부산남구,N,533285566000,796075687793,262790121793,49.2776
2022,부산,부산동구,N,332639862000,508805538731,176165676731,52.9599
2022,부산,부산동래구,N,487631556000,778167410050,290535854050,59.581
2022,부산,부산본청,Y,15529614860000,18822877327769,3293262467769,21.2063
2022,부산,부산부산진구,N,724338646000,1037107781395,312769135395,43.18
2022,부산,부산북구,N,598581539000,835942860450,237361321450,39.654
2022,부산,부산사상구,N,491855085000,701628358298,209773273298,42.6494
2022,부산,부산사하구,N,586028535000,903065778083,317037243083,54.0993
2022,부산,부산서구,N,358314021000,623994164068,265680143068,74.1473
2022,부산,부산수영구,N,407793173000,557990243310,150197070310,36.8317
2022,부산,부산연제구,N,446707473000,636899841091,190192368091,42.5765
2022,부산,부산영도구,N,369429983000,587415432043,217985449043,59.0059
2022,부산,부산중구,N,237931741000,383801925308,145870184308,61.3076
2022,부산,부산해운대구,N,813507411000,1089135975810,275628564810,33.8815
2022,서울,서울강남구,N,1633800554000,2107251933403,473451379403,28.9785
2022,서울,서울강동구,N,944353801000,1387699247729,443345446729,46.947
2022,서울,서울강북구,N,1026665015000,1358887206024,332222191024,32.3594
2022,서울,서울강서구,N,1362773413000,1737164148324,374390735324,27.4727
2022,서울,서울관악구,N,980566878000,1402893993297,422327115297,43.0697
2022,서울,서울광진구,N,909943966000,1254539450465,344595484465,37.87
2022,서울,서울구로구,N,931225700000,1351428815210,420203115210,45.1237
2022,서울,서울금천구,N,664767010000,953887889046,289120879046,43.4921
2022,서울,서울노원구,N,1178098309000,1519535986378,341437677378,28.9821
2022,서울,서울도봉구,N,798883800000,1114212153372,315328353372,39.4711
2022,서울,서울동대문구,N,801661584000,1237696429241,436034845241,54.3914
2022,서울,서울동작구,N,894637473000,1311818465721,417180992721,46.6313
2022,서울,서울마포구,N,838962176000,1125811272409,286849096409,34.1909
2022,서울,서울본청,Y,47721110506000,62443884038323,14722773532323,30.8517
2022,서울,서울서대문구,N,804947988000,1133589491752,328641503752,40.8277
2022,서울,서울서초구,N,1013080839000,1356097283792,343016444792,33.8587
2022,서울,서울성동구,N,704938711000,992160641536,287221930536,40.7442
2022,서울,서울성북구,N,993908757000,1466187119708,472278362708,47.5173
2022,서울,서울송파구,N,1188620383000,1562661025229,374040642229,31.4685
2022,서울,서울양천구,N,1004485995000,1381163755491,376677760491,37.4996
2022,서울,서울영등포구,N,839493129000,1258117835039,418624706039,49.8664
2022,서울,서울용산구,N,677534607000,1067749858460,390215251460,57.5934
2022,서울,서울은평구,N,1046076054000,1423110290415,377034236415,36.0427
2022,서울,서울종로구,N,687883642000,1023819537834,335935895834,48.8362
2022,서울,서울중구,N,624758223000,764485903341,139727680341,22.3651
2022,서울,서울중랑구,N,957411272000,1239640737050,282229465050,29.4784
2022,세종,세종본청,Y,2321067388000,2773076961268,452009573268,19.4742
2022,울산,울산남구,N,593581279000,818861830584,225280551584,37.9528
2022,울산,울산동구,N,322047457000,464725084503,142677627503,44.3033
2022,울산,울산본청,Y,5041609918000,5957523792968,915913874968,18.1671
2022,울산,울산북구,N,447737234000,601692327080,153955093080,34.3851
2022,울산,울산울주군,N,989994974000,1519132250944,529137276944,53.4485
2022,울산,울산중구,N,426638746000,649131222416,222492476416,52.1501
2022,인천,인천강화군,N,631859416000,904346825260,272487409260,43.1247
2022,인천,인천계양구,N,635061671000,868883386353,233821715353,36.8187
2022,인천,인천남동구,N,1036851046000,1315756209727,278905163727,26.8993
2022,인천,인천동구,N,416910107000,600386953067,183476846067,44.0087
2022,인천,인천미추홀구,N,884931251000,1104861971714,219930720714,24.8529
2022,인천,인천본청,Y,14397052515000,17913913535980,3516861020980,24.4276
2022,인천,인천부평구,N,1029003397000,1294130784182,265127387182,25.7655
2022,인천,인천서구,N,1068234258000,1531506583554,463272325554,43.368
2022,인천,인천연수구,N,724980807000,927594437475,202613630475,27.9474
2022,인천,인천옹진군,N,431812916000,672686022260,240873106260,55.7818
2022,인천,인천중구,N,503961115000,702586249392,198625134392,39.4128
2022,전남,전남강진군,N,480250678000,853502099723,373251421723,77.7201
2022,전남,전남고흥군,N,841564157000,1220660769501,379096612501,45.0467
2022,전남,전남곡성군,N,500549711000,747698401636,247148690636,49.3755
2022,전남,전남광양시,N,1173060661000,1503965868872,330905207872,28.2087
2022,전남,전남구례군,N,352156147000,794776981711,442620834711,125.6888
2022,전남,전남나주시,N,908976482000,1369424394286,460447912286,50.6556
2022,전남,전남담양군,N,484101096000,761867894914,277766798914,57.3778
2022,전남,전남목포시,N,1027210109000,1705185270862,677975161862,66.0016
2022,전남,전남무안군,N,625022269000,1038863380344,413841111344,66.2122
2022,전남,전남보성군,N,615683989000,1054285649776,438601660776,71.2381
2022,전남,전남본청,Y,11275009220000,13067769048604,1792759828604,15.9003
2022,전남,전남순천시,N,1571256519000,2278011702532,706755183532,44.9803
2022,전남,전남신안군,N,627627374000,1140815117933,513187743933,81.7663
2022,전남,전남여수시,N,1458940251000,2320630919272,861690668272,59.0628
2022,전남,전남영광군,N,665414584000,984137059087,318722475087,47.8983
2022,전남,전남영암군,N,682157162000,934444700433,252287538433,36.9838
2022,전남,전남완도군,N,586146631000,972807004985,386660373985,65.9665
2022,전남,전남장성군,N,499371682000,786288404639,286916722639,57.4555
2022,전남,전남장흥군,N,534469414000,830892999760,296423585760,55.4613
2022,전남,전남진도군,N,450298571000,782489422689,332190851689,73.7712
2022,전남,전남함평군,N,501967562000,788742313515,286774751515,57.1301
2022,전남,전남해남군,N,1010885724000,1642073072774,631187348774,62.439
2022,전남,전남화순군,N,669803546000,1070008595312,400205049312,59.7496
2022,전북,전북고창군,N,745143216000,1108707018278,363563802278,48.7911
2022,전북,전북군산시,N,1556973708000,2346825274980,789851566980,50.7299
2022,전북,전북김제시,N,1003615677000,1484167868940,480552191940,47.8821
2022,전북,전북남원시,N,974700253000,1420539905274,445839652274,45.7412
2022,전북,전북무주군,N,488613597000,743376518328,254762921328,52.14
2022,전북,전북본청,Y,9100518130000,10549222256064,1448704126064,15.9189
2022,전북,전북부안군,N,755146719000,1053102346626,297955627626,39.4567
2022,전북,전북순창군,N,483451189000,733775361878,250324172878,51.7786
2022,전북,전북완주군,N,861914382000,1299237285567,437322903567,50.7386
2022,전북,전북익산시,N,1642924828000,2232665245894,589740417894,35.8958
2022,전북,전북임실군,N,517198035000,808665488096,291467453096,56.3551
2022,전북,전북장수군,N,449960727000,680379423616,230418696616,51.2086
2022,전북,전북전주시,N,2359343244000,3143760085791,784416841791,33.2473
2022,전북,전북정읍시,N,1147860952000,1672354580338,524493628338,45.6931
2022,전북,전북진안군,N,517090880000,782817642660,265726762660,51.3888
2022,제주,제주본청,Y,7092804666000,9611094029674,2518289363674,35.5048
2022,충남,충남계룡시,N,311750984000,508043526530,196292542530,62.9645
2022,충남,충남공주시,N,989900000000,1720342510781,730442510781,73.7895
2022,충남,충남금산군,N,605413000000,915581752128,310168752128,51.2326
2022,충남,충남논산시,N,975602641000,1609887735546,634285094546,65.0147
2022,충남,충남당진시,N,1185404885000,1664764187680,479359302680,40.4384
2022,충남,충남보령시,N,897102686000,1487995986063,590893300063,65.8669
2022,충남,충남본청,Y,9380086299000,11159044469684,1778958170684,18.9653
2022,충남,충남부여군,N,774751697000,1152967029382,378215332382,48.8176
2022,충남,충남서산시,N,1214428663000,1619278378857,404849715857,33.3366
2022,충남,충남서천군,N,609574725000,868155465943,258580740943,42.4199
2022,충남,충남아산시,N,1287398199000,2189743360280,902345161280,70.0906
2022,충남,충남예산군,N,762801276000,1163965015774,401163739774,52.5909
2022,충남,충남천안시,N,2533200000000,3917421326051,1384221326051,54.6432
2022,충남,충남청양군,N,525551763000,834318523611,308766760611,58.751
2022,충남,충남태안군,N,694661652000,956039647104,261377995104,37.6267
2022,충남,충남홍성군,N,809757656000,1144911371002,335153715002,41.3894
2022,충북,충북괴산군,N,563631157000,970960796347,407329639347,72.2688
2022,충북,충북단양군,N,408617265000,757847956761,349230691761,85.4665
2022,충북,충북보은군,N,469165401000,840162991802,370997590802,79.0761
2022,충북,충북본청,Y,7022966510000,8685367465025,1662400955025,23.6709
2022,충북,충북영동군,N,681468888000,980164022065,298695134065,43.8311
2022,충북,충북옥천군,N,609447474000,854069164460,244621690460,40.1383
2022,충북,충북음성군,N,784189913000,1218752127591,434562214591,55.4154
2022,충북,충북제천시,N,1075272752000,1824593560067,749320808067,69.6866
2022,충북,충북증평군,N,271833450000,427627776677,155794326677,57.3124
2022,충북,충북진천군,N,640350633000,926422945230,286072312230,44.6743
2022,충북,충북청주시,N,3316222980000,5157739304773,1841516324773,55.5305
2022,충북,충북충주시,N,1311305024000,2166613035683,855308011683,65.2257
2023,강원,강원강릉시,N,1595231939000,2100186276820,504954337820,31.654
2023,강원,강원고성군,N,455493789000,679258431501,223764642501,49.1257
2023,강원,강원동해시,N,519584646000,754199956220,234615310220,45.1544
2023,강원,강원본청,Y,8676740292000,9655836381292,979096089292,11.2841
2023,강원,강원삼척시,N,638830288000,1177083928375,538253640375,84.2561
2023,강원,강원속초시,N,549306257000,711531866084,162225609084,29.5328
2023,강원,강원양구군,N,499752099000,679246425072,179494326072,35.9167
2023,강원,강원양양군,N,498174198000,645136417926,146962219926,29.5002
2023,강원,강원영월군,N,568538409000,903973876728,335435467728,58.9996
2023,강원,강원원주시,N,1751367835000,2440534416772,689166581772,39.3502
2023,강원,강원인제군,N,654451844000,850728948646,196277104646,29.9911
2023,강원,강원정선군,N,642234224000,869079813225,226845589225,35.3213
2023,강원,강원철원군,N,575844920000,956264306145,380419386145,66.0628
2023,강원,강원춘천시,N,1787371341000,2461115096214,673743755214,37.6947
2023,강원,강원태백시,N,653980825000,797854295454,143873470454,21.9996
2023,강원,강원평창군,N,631834247000,980033183755,348198936755,55.1092
2023,강원,강원홍천군,N,921478985000,1361910171067,440431186067,47.7961
2023,강원,강원화천군,N,423995993000,714208499666,290212506666,68.447
2023,강원,강원횡성군,N,673089872000,1059730050854,386640178854,57.4426
2023,경기,경기가평군,N,658434801000,929132639135,270697838135,41.1123
2023,경기,경기고양시,N,3672206760000,4489970953880,817764193880,22.269
2023,경기,경기과천시,N,739666246000,999819544217,260153298217,35.1717
2023,경기,경기광명시,N,1147202749000,1571742895128,424540146128,37.0065
2023,경기,경기광주시,N,1610253606000,2420481934313,810228328313,50.3168
2023,경기,경기구리시,N,911299405000,1149084285079,237784880079,26.0929
2023,경기,경기군포시,N,1008814433000,1261472576412,252658143412,25.0451
2023,경기,경기김포시,N,1738232574000,2203975397563,465742823563,26.794
2023,경기,경기남양주시,N,2374012003000,3171164192308,797152189308,33.5783
2023,경기,경기동두천시,N,790856386000,1020100347472,229243961472,28.9868
2023,경기,경기본청,Y,38229645876000,39969256807957,1739610931957,4.5504
2023,경기,경기부천시,N,2576077402000,3063251726178,487174324178,18.9115
2023,경기,경기성남시,N,4806706133000,6451389446170,1644683313170,34.2164
2023,경기,경기수원시,N,3759954298000,4687700969724,927746671724,24.6744
2023,경기,경기시흥시,N,1642402356000,2372127460344,729725104344,44.4303
2023,경기,경기안산시,N,2387703281000,2984886874652,597183593652,25.0108
2023,경기,경기안성시,N,1416198216000,1802954986360,386756770360,27.3095
2023,경기,경기안양시,N,2234662266000,2700400798464,465738532464,20.8416
2023,경기,경기양주시,N,1092795956000,1387355073332,294559117332,26.9546
2023,경기,경기양평군,N,952802577000,1403166143404,450363566404,47.2672
2023,경기,경기여주시,N,1296765460000,1916886286205,620120826205,47.8206
2023,경기,경기연천군,N,718288661000,987743645787,269454984787,37.5135
2023,경기,경기오산시,N,820479627000,998706569043,178226942043,21.7223
2023,경기,경기용인시,N,3567052716000,4343503152086,776450436086,21.7673
2023,경기,경기의왕시,N,695049416000,997329879548,302280463548,43.4905
2023,경기,경기의정부시,N,1485744623000,1891360204369,405615581369,27.3005
2023,경기,경기이천시,N,1553857745000,2322453666655,768595921655,49.4637
2023,경기,경기파주시,N,2048535488000,2880909756468,832374268468,40.6327
2023,경기,경기평택시,N,2588759650000,3464031775941,875272125941,33.8105
2023,경기,경기포천시,N,1522247003000,2134012497478,611765494478,40.1883
2023,경기,경기하남시,N,1157406113000,1477736027732,320329914732,27.6765
2023,경기,경기화성시,N,3500564823000,4813740749773,1313175926773,37.5133
2023,경남,경남거제시,N,1422933056000,1771830463898,348897407898,24.5196
2023,경남,경남거창군,N,921525304000,1143461780349,221936476349,24.0836
2023,경남,경남고성군,N,788593089000,998227062490,209633973490,26.5833
2023,경남,경남김해시,N,2168409550000,2867304658927,698895108927,32.2308
2023,경남,경남남해군,N,742417314000,880345214196,137927900196,18.5782
2023,경남,경남밀양시,N,1225571311000,1668912017559,443340706559,36.1742
2023,경남,경남본청,Y,12742649623000,13668901516787,926251893787,7.2689
2023,경남,경남사천시,N,961045653000,1184617081262,223571428262,23.2634
2023,경남,경남산청군,N,684623088000,921660683758,237037595758,34.6231
2023,경남,경남양산시,N,1744707458000,2115327017968,370619559968,21.2425
2023,경남,경남의령군,N,593751057000,795777317571,202026260571,34.0254
2023,경남,경남진주시,N,2299433406000,2919297449413,619864043413,26.9573
2023,경남,경남창녕군,N,751223174000,915963950106,164740776106,21.9297
2023,경남,경남창원시,N,3991354862000,5136298130606,1144943268606,28.6856
2023,경남,경남통영시,N,873372867000,1200625476222,327252609222,37.47
2023,경남,경남하동군,N,710557618000,1048132221399,337574603399,47.5084
2023,경남,경남함안군,N,819813308000,903778092163,83964784163,10.2419
2023,경남,경남함양군,N,671812103000,830414552659,158602449659,23.6082
2023,경남,경남합천군,N,875197685000,1156297647298,281099962298,32.1185
2023,경북,경북경산시,N,1409393775000,1750420656656,341026881656,24.1967
2023,경북,경북경주시,N,2101324247000,2685659323511,584335076511,27.8079
2023,경북,경북고령군,N,437111967000,640964510248,203852543248,46.6362
2023,경북,경북구미시,N,2308603284000,2918099176689,609495892689,26.4011
2023,경북,경북군위군,N,508648819000,729059919254,220411100254,43.3327
2023,경북,경북김천시,N,1385888163000,1843224498296,457336335296,32.9995
2023,경북,경북문경시,N,1058354952000,1420958322872,362603370872,34.261
2023,경북,경북본청,Y,13372746411000,15080316977919,1707570566919,12.769
2023,경북,경북봉화군,N,543143603000,1045373000277,502229397277,92.4671
2023,경북,경북상주시,N,1485951659000,2210659740197,724708081197,48.7706
2023,경북,경북성주군,N,621000000000,797611437426,176611437426,28.4398
2023,경북,경북안동시,N,1772750665000,2417634099565,644883434565,36.3776
2023,경북,경북영덕군,N,674782907000,868011998639,193229091639,28.6357
2023,경북,경북영양군,N,429917028000,651856101335,221939073335,51.6237
2023,경북,경북영주시,N,1194502921000,1543218638059,348715717059,29.1934
2023,경북,경북영천시,N,1223400000000,1681431654395,458031654395,37.4392
2023,경북,경북예천군,N,677749918000,935969762406,258219844406,38.0996
2023,경북,경북울릉군,N,314447131000,415271782455,100824651455,32.0641
2023,경북,경북울진군,N,819670659000,1236497072632,416826413632,50.8529
2023,경북,경북의성군,N,751396350000,1144845588707,393449238707,52.3624
2023,경북,경북청도군,N,708826636000,1037599765599,328773129599,46.3827
2023,경북,경북청송군,N,475453541000,717184747633,241731206633,50.8422
2023,경북,경북칠곡군,N,678500000000,972219095377,293719095377,43.2895
2023,경북,경북포항시,N,2653517044000,3501457343950,847940299950,31.9553
2023,광주,광주광산구,N,902690317000,1187846233622,285155916622,31.5896
2023,광주,광주남구,N,560535398000,785979214437,225443816437,40.2194
2023,광주,광주동구,N,434927938000,652842972723,217915034723,50.1037
2023,광주,광주본청,Y,7467959832000,8274842321591,806882489591,10.8046
2023,광주,광주북구,N,1039525847000,1233069013102,193543166102,18.6184
2023,광주,광주서구,N,689267505000,912247311098,222979806098,32.3503
2023,대구,대구남구,N,618060208000,852789657144,234729449144,37.9784
2023,대구,대구달서구,N,1018223801000,1247849697248,229625896248,22.5516
2023,대구,대구달성군,N,1052991343000,1507909872330,454918529330,43.2025
2023,대구,대구동구,N,891282014000,1149821751393,258539737393,29.0076
2023,대구,대구본청,Y,11649756416000,11954113249937,304356833937,2.6126
2023,대구,대구북구,N,902837271000,1077558323323,174721052323,19.3524
2023,대구,대구서구,N,688005564000,770822835189,82817271189,12.0373
2023,대구,대구수성구,N,907483515000,1069984497931,162500982931,17.9068
2023,대구,대구중구,N,459354487000,571118815735,111764328735,24.3307
2023,대전,대전대덕구,N,616594941000,753163223195,136568282195,22.1488
2023,대전,대전동구,N,753048656000,913200946255,160152290255,21.2672
2023,대전,대전본청,Y,7540100248000,8139087471507,598987223507,7.944
2023,대전,대전서구,N,1083569492000,1334175641553,250606149553,23.1278
2023,대전,대전유성구,N,876658139000,1036561173919,159903034919,18.2401
2023,대전,대전중구,N,698198255000,864062055566,165863800566,23.756
2023,부산,부산강서구,N,472311512000,670083195936,197771683936,41.8731
2023,부산,부산금정구,N,606779977000,747761776898,140981799898,23.2344
2023,부산,부산기장군,N,868323243000,1221807325819,353484082819,40.7088
2023,부산,부산남구,N,579554617000,859120624787,279566007787,48.2381
2023,부산,부산동구,N,401454548000,525012388867,123557840867,30.7775
2023,부산,부산동래구,N,536886054000,843708518530,306822464530,57.1485
2023,부산,부산본청,Y,16690868257000,18555783675361,1864915418361,11.1733
2023,부산,부산부산진구,N,804384298000,1004865657468,200481359468,24.9236
2023,부산,부산북구,N,664960871000,914102178160,249141307160,37.4671
2023,부산,부산사상구,N,536578148000,742392260122,205814112122,38.3568
2023,부산,부산사하구,N,638623673000,922509685297,283886012297,44.4528
2023,부산,부산서구,N,430232918000,611349154141,181116236141,42.0973
2023,부산,부산수영구,N,435501613000,588811765920,153310152920,35.2031
2023,부산,부산연제구,N,496807529000,664836327737,168028798737,33.8217
2023,부산,부산영도구,N,406288425000,597693453362,191405028362,47.1106
2023,부산,부산중구,N,307929520000,393476358552,85546838552,27.7813
2023,부산,부산해운대구,N,915629244000,1097495897419,181866653419,19.8625
2023,서울,서울강남구,N,1760317141000,2108562485014,348245344014,19.7831
2023,서울,서울강동구,N,1120081570000,1401365825646,281284255646,25.1128
2023,서울,서울강북구,N,1207452398000,1467027804241,259575406241,21.4978
2023,서울,서울강서구,N,1454533977000,1732744482373,278210505373,19.1271
2023,서울,서울관악구,N,1055110684000,1330379941441,275269257441,26.0891
2023,서울,서울광진구,N,976997616000,1249316860907,272319244907,27.8731
2023,서울,서울구로구,N,1033041023000,1423827345163,390786322163,37.8287
2023,서울,서울금천구,N,756213617000,990352664451,234139047451,30.962
2023,서울,서울노원구,N,1261564376000,1494955210309,233390834309,18.5001
2023,서울,서울도봉구,N,874719714000,1141018987939,266299273939,30.444
2023,서울,서울동대문구,N,912903523000,1290151250136,377247727136,41.3239
2023,서울,서울동작구,N,957899217000,1336119693405,378220476405,39.4844
2023,서울,서울마포구,N,853018700000,1146576398577,293557698577,34.414
2023,서울,서울본청,Y,52387838215000,57326467051426,4938628836426,9.4271
2023,서울,서울서대문구,N,878984509000,1089384424124,210399915124,23.9367
2023,서울,서울서초구,N,1090781167000,1405310142870,314528975870,28.8352
2023,서울,서울성동구,N,753811971000,952197777558,198385806558,26.3177
2023,서울,서울성북구,N,1138797732000,1526904497942,388106765942,34.0804
2023,서울,서울송파구,N,1330580138000,1670206524357,339626386357,25.5247
2023,서울,서울양천구,N,1130992894000,1332252904621,201260010621,17.795
2023,서울,서울영등포구,N,887828212000,1324224349305,436396137305,49.1532
2023,서울,서울용산구,N,800080840000,1067008844533,266928004533,33.3626
2023,서울,서울은평구,N,1131582694000,1403038731980,271456037980,23.9891
2023,서울,서울종로구,N,794024734000,960829768681,166805034681,21.0075
2023,서울,서울중구,N,629343019000,732363078676,103020059676,16.3695
2023,서울,서울중랑구,N,1114388200000,1350304624696,235916424696,21.17
2023,세종,세종본청,Y,2503293576000,2957131128132,453837552132,18.1296
2023,울산,울산남구,N,686993622000,823700344931,136706722931,19.8993
2023,울산,울산동구,N,342740710000,466108917703,123368207703,35.9946
2023,울산,울산본청,Y,5194230336000,6442881675764,1248651339764,24.0392
2023,울산,울산북구,N,486984906000,603436207809,116451301809,23.9127
2023,울산,울산울주군,N,1159757063000,1895970669763,736213606763,63.48
2023,울산,울산중구,N,451196744000,653062295007,201865551007,44.74
2023,인천,인천강화군,N,705160882000,881512712243,176351830243,25.0087
2023,인천,인천계양구,N,657817383000,832683431300,174866048300,26.5828
2023,인천,인천남동구,N,1118525337000,1334540018123,216014681123,19.3125
2023,인천,인천동구,N,492400274000,632378666700,139978392700,28.4278
2023,인천,인천미추홀구,N,979446890000,1124206399687,144759509687,14.7797
2023,인천,인천본청,Y,15379013711000,17419329624258,2040315913258,13.2669
2023,인천,인천부평구,N,1119113079000,1274164267274,155051188274,13.8548
2023,인천,인천서구,N,1171947513000,1552844992347,380897479347,32.5012
2023,인천,인천연수구,N,794883384000,938064891664,143181507664,18.0129
2023,인천,인천옹진군,N,439215570000,661115864307,221900294307,50.522
2023,인천,인천중구,N,539331304000,722657005625,183325701625,33.9913
2023,전남,전남강진군,N,512675425000,834311055152,321635630152,62.7367
2023,전남,전남고흥군,N,884938028000,1265584361787,380646333787,43.0139
2023,전남,전남곡성군,N,534420754000,721334887864,186914133864,34.9751
2023,전남,전남광양시,N,1242136901000,1356767900971,114630999971,9.2285
2023,전남,전남구례군,N,418432706000,741592984739,323160278739,77.2311
2023,전남,전남나주시,N,1028052861000,1401802719592,373749858592,36.3551
2023,전남,전남담양군,N,546394065000,731572904204,185178839204,33.8911
2023,전남,전남목포시,N,1059979334000,1518244775085,458265441085,43.2334
2023,전남,전남무안군,N,688824222000,1067808029838,378983807838,55.0189
2023,전남,전남보성군,N,779158033000,1079713213530,300555180530,38.5744
2023,전남,전남본청,Y,11809873234000,12862812635029,1052939401029,8.9158
