회계연도,지역명,자치단체명,자치단체코드,본청여부,전년도현재액,증감액총계,조성액,사용액,당해년도현재액
2015,경기,경기본청,4100000,Y,862543493422,241514217597,1358031167397,1116516949800,1104057711019
2015,경기,경기수원시,4111000,N,71686297741,6315142502,23971356947,17656214445,78001440243
2015,경기,경기성남시,4112000,N,364357379032,-6876143492,65809716016,72685859508,357481235540
2015,경기,경기의정부시,4113000,N,42775312021,6821269824,9649563361,2828293537,49596581845
2015,경기,경기안양시,4114000,N,168597491819,-4945138482,26587737807,31532876289,163652353337
2015,경기,경기부천시,4115000,N,72957108646,24593574713,31634637653,7041062940,97550683359
2015,경기,경기광명시,4116000,N,53943567455,2999422470,5013410500,2013988030,56942989925
2015,경기,경기평택시,4117000,N,53961878605,-6134708716,10525926159,16660634875,47827169889
2015,경기,경기동두천시,4118000,N,22818456110,375463060,1564372380,1188909320,23193919170
2015,경기,경기안산시,4119000,N,396998108090,9968759312,34710102552,24741343240,406966867402
2015,경기,경기고양시,4120000,N,93088944223,-4143056298,8908154719,13051211017,88945887925
2015,경기,경기과천시,4121000,N,157959187352,-2111019606,8457833625,10568853231,155848167746
2015,경기,경기구리시,4122000,N,22625379869,-942312296,2991974654,3934286950,21683067573
2015,경기,경기남양주시,4123000,N,50627767170,9749945994,13608445844,3858499850,60377713164
2015,경기,경기오산시,4124000,N,24371540439,-906986303,2378894957,3285881260,23464554136
2015,경기,경기시흥시,4125000,N,43052058800,14731190676,16661694160,1930503484,57783249476
2015,경기,경기군포시,4126000,N,31170204414,85167178,2576195467,2491028289,31255371592
2015,경기,경기의왕시,4127000,N,24078656054,1375391799,4091138229,2715746430,25454047853
2015,경기,경기하남시,4128000,N,18550213346,886679535,2832201745,1945522210,19436892881
2015,경기,경기용인시,4129000,N,220217374807,23773691444,44058074048,20284382604,243991066251
2015,경기,경기파주시,4130000,N,39472233391,-368478905,4234734565,4603213470,39103754486
2015,경기,경기이천시,4131000,N,14146982362,1014770018,3259770598,2245000580,15161752380
2015,경기,경기안성시,4132000,N,40066259670,1462871212,7557114232,6094243020,41529130882
2015,경기,경기김포시,4133000,N,9306377810,511076150,2253163572,1742087422,9817453960
2015,경기,경기화성시,4134000,N,45389940733,75814665386,82439379036,6624713650,121204606119
2015,경기,경기광주시,4135000,N,37934283382,3250914316,7996998514,4746084198,41185197698
2015,경기,경기양주시,4136000,N,23376292255,-4824867933,2597223637,7422091570,18551424322
2015,경기,경기포천시,4137000,N,31836924365,-1013342420,3476300440,4489642860,30823581945
2015,경기,경기여주시,4138000,N,79579139426,6496643592,9149540585,2652896993,86075783018
2015,경기,경기연천군,4175000,N,12678987281,1918801805,5148706355,3229904550,14597789086
2015,경기,경기가평군,4177000,N,42474888058,3250686980,5598419560,2347732580,45725575038
2015,경기,경기양평군,4178000,N,31826789240,1911531519,6649479519,4737948000,33738320759
2015,강원,강원본청,4200000,Y,440327548341,9670572225,215298154356,205627582131,449998120566
2015,강원,강원춘천시,4211000,N,165818208184,-12489915788,85071607438,97561523226,153328292396
2015,강원,강원원주시,4212000,N,26396663514,1936649362,4403483161,2466833799,28333312876
2015,강원,강원강릉시,4213000,N,20903515440,2454345253,3649611023,1195265770,23357860693
2015,강원,강원동해시,4214000,N,10090531661,604562259,1332272773,727710514,10695093920
2015,강원,강원태백시,4215000,N,8433502859,378558294,727743934,349185640,8812061153
2015,강원,강원속초시,4216000,N,18680340883,1677238433,2707056213,1029817780,20357579316
2015,강원,강원삼척시,4217000,N,6003776729,117085885,466019585,348933700,6120862614
2015,강원,강원홍천군,4271000,N,22781651259,2668671754,4843017802,2174346048,25450323013
2015,강원,강원횡성군,4272000,N,9618534819,925269598,1325236708,399967110,10543804417
2015,강원,강원영월군,4273000,N,4461243063,436713836,636701286,199987450,4897956899
2015,강원,강원평창군,4274000,N,17397700654,994640764,1889958884,895318120,18392341418
2015,강원,강원정선군,4275000,N,39389698591,683404145,1929132445,1245728300,40073102736
2015,강원,강원철원군,4276000,N,6884742179,-718783287,6735498831,7454282118,6165958892
2015,강원,강원화천군,4277000,N,18938168116,2981673009,3509189566,527516557,21919841125
2015,강원,강원양구군,4278000,N,19065817757,1457115261,2316513151,859397890,20522933018
2015,강원,강원인제군,4279000,N,7679707308,2135754675,3315073100,1179318425,9815461983
2015,강원,강원고성군,4280000,N,3946467894,2381063321,2662356211,281292890,6327531215
2015,강원,강원양양군,4281000,N,13880984165,773664234,1346151194,572486960,14654648399
2015,충북,충북본청,4300000,Y,154256474288,17487613435,48903118264,31415504829,171744087723
2015,충북,충북충주시,4312000,N,16425830791,1529379388,3182066278,1652686890,17955210179
2015,충북,충북제천시,4313000,N,19649146809,2100105482,6354314982,4254209500,21749252291
2015,충북,충북청주시,4314000,N,85546018225,53751982004,78459670818,24707688814,139298000229
2015,충북,충북보은군,4372000,N,8680382203,210865663,474446733,263581070,8891247866
2015,충북,충북옥천군,4373000,N,9033899670,-1952577700,859074820,2811652520,7081321970
2015,충북,충북영동군,4374000,N,6627919760,78926760,687581740,608654980,6706846520
2015,충북,충북진천군,4375000,N,4960011209,825981914,1359971344,533989430,5785993123
2015,충북,충북괴산군,4376000,N,6655193690,1089733190,1986875380,897142190,7744926880
2015,충북,충북음성군,4377000,N,8207522172,1284915174,2341225809,1056310635,9492437346
2015,충북,충북단양군,4378000,N,6696134830,161513740,399889600,238375860,6857648570
2015,충북,충북증평군,4379000,N,4408139700,415336395,712397775,297061380,4823476095
2015,충남,충남본청,4400000,Y,228606597153,-1852014581,24314879691,26166894272,226754582572
2015,충남,충남천안시,4411000,N,40583417900,10791099340,20032249614,9241150274,51374517240
2015,충남,충남공주시,4412000,N,5801036207,405317409,768922829,363605420,6206353616
2015,충남,충남보령시,4413000,N,10853493072,471049523,12047116983,11576067460,11324542595
2015,충남,충남아산시,4414000,N,33468029721,-901720115,9314024585,10215744700,32566309606
2015,충남,충남서산시,4415000,N,17901016252,1116693956,4031324171,2914630215,19017710208
2015,충남,충남논산시,4416000,N,8238352612,306323360,1045479130,739155770,8544675972
2015,충남,충남계룡시,4417000,N,5532342974,84048003,5972834453,5888786450,5616390977
2015,충남,충남당진시,4418000,N,14873712762,3406400507,6460957277,3054556770,18280113269
2015,충남,충남금산군,4471000,N,4228544957,-3280318944,2544792646,5825111590,948226013
2015,충남,충남부여군,4473000,N,6889649027,-522135391,1350790329,1872925720,6367513636
2015,충남,충남서천군,4474000,N,25388711686,5868636988,6653055306,784418318,31257348674
2015,충남,충남청양군,4475000,N,10805891775,-1335500383,4453359547,5788859930,9470391392
2015,충남,충남홍성군,4476000,N,29044368890,852522627,4364890487,3512367860,29896891517
2015,충남,충남예산군,4477000,N,27060156761,6218855759,10390934799,4172079040,33279012520
2015,충남,충남태안군,4478000,N,2192748901,29911005,553360385,523449380,2222659906
2015,전북,전북본청,4500000,Y,354876417602,1659663094,38810093348,37150430254,356536080696
2015,전북,전북전주시,4511000,N,29993853412,9414505956,37673917626,28259411670,39408359368
2015,전북,전북군산시,4512000,N,22389540471,6159980466,12799074326,6639093860,28549520937
2015,전북,전북익산시,4513000,N,26834310447,-1246919732,2698958199,3945877931,25587390715
2015,전북,전북정읍시,4514000,N,37966174656,4306394487,21912301607,17605907120,42272569143
2015,전북,전북남원시,4515000,N,8923579917,657248865,1946795815,1289546950,9580828782
2015,전북,전북김제시,4516000,N,23170354354,2669990686,7437858496,4767867810,25840345040
2015,전북,전북완주군,4571000,N,8407794063,476299347,1099757617,623458270,8884093410
2015,전북,전북진안군,4572000,N,6625569323,206728755,1033643129,826914374,6832298078
2015,전북,전북무주군,4573000,N,3241440142,204989044,1083143724,878154680,3446429186
2015,전북,전북장수군,4574000,N,22727947266,2640759701,7706436231,5065676530,25368706967
2015,전북,전북임실군,4575000,N,8086754741,1137666580,5811723100,4674056520,9224421321
2015,전북,전북순창군,4576000,N,18001629665,-3806303020,2359205910,6165508930,14195326645
2015,전북,전북고창군,4577000,N,12668458665,1585694708,2370188755,784494047,14254153373
2015,전북,전북부안군,4578000,N,9895707396,511813479,1004882049,493068570,10407520875
2015,전남,전남본청,4600000,Y,376049154647,16809033114,214565699617,197756666503,392858187761
2015,전남,전남목포시,4611000,N,24739743979,2583172937,11032499027,8449326090,27322916916
2015,전남,전남여수시,4612000,N,51919872180,2087761996,7089210418,5001448422,54007634176
2015,전남,전남순천시,4613000,N,26806239593,-1717002260,2241967380,3958969640,25089237333
2015,전남,전남나주시,4614000,N,20003246669,912184819,3934483889,3022299070,20915431488
2015,전남,전남광양시,4615000,N,16468874180,559681470,2398323760,1838642290,17028555650
2015,전남,전남담양군,4671000,N,33158152756,-1030967014,3578057107,4609024121,32127185742
2015,전남,전남곡성군,4672000,N,7225952616,-5371174720,9755201201,15126375921,1854777896
2015,전남,전남구례군,4673000,N,8888403147,-837351430,788404100,1625755530,8051051717
2015,전남,전남고흥군,4674000,N,25925435682,34254334118,37035625288,2781291170,60179769800
2015,전남,전남보성군,4675000,N,2796789959,282414840,678791980,396377140,3079204799
2015,전남,전남화순군,4676000,N,2598202600,-574605150,648647960,1223253110,2023597450
2015,전남,전남장흥군,4677000,N,1393960219,818814893,1050782893,231968000,2212775112
2015,전남,전남강진군,4678000,N,4942146819,137178210,579682960,442504750,5079325029
2015,전남,전남해남군,4679000,N,52678070304,11757826424,13813328324,2055501900,64435896728
2015,전남,전남영암군,4680000,N,45476043689,-2484362259,2108929690,4593291949,42991681430
2015,전남,전남무안군,4681000,N,6218512250,1213037850,1590886220,377848370,7431550100
2015,전남,전남함평군,4682000,N,10547059893,897181832,1506880752,609698920,11444241725
2015,전남,전남영광군,4683000,N,57871752814,2592519347,6913547567,4321028220,60464272161
2015,전남,전남장성군,4684000,N,5956499960,352324670,722479650,370154980,6308824630
2015,전남,전남완도군,4685000,N,7528868403,198321953,1941651833,1743329880,7727190356
2015,전남,전남진도군,4686000,N,3094562558,1060866118,1395221788,334355670,4155428676
2015,전남,전남신안군,4687000,N,4283020181,-1268217912,420435288,1688653200,3014802269
2015,경북,경북본청,4700000,Y,686800971126,30606361020,126712508437,96106147417,717407332146
2015,경북,경북포항시,4711000,N,42882138076,41165597460,50535627830,9370030370,84047735536
2015,경북,경북경주시,4712000,N,26567986517,3493183799,5585769179,2092585380,30061170316
2015,경북,경북김천시,4713000,N,7964750927,5753166407,6183275627,430109220,13717917334
2015,경북,경북안동시,4714000,N,8822552290,273662684,2396621434,2122958750,9096214974
2015,경북,경북구미시,4715000,N,20899505535,-604663884,10623990892,11228654776,20294841651
2015,경북,경북영주시,4716000,N,5078798339,1031853271,2393102601,1361249330,6110651610
2015,경북,경북영천시,4717000,N,13443682047,319885081,1190699361,870814280,13763567128
2015,경북,경북상주시,4718000,N,35555394161,3494794874,4124935809,630140935,39050189035
2015,경북,경북문경시,4719000,N,5844701379,319393454,1301235744,981842290,6164094833
2015,경북,경북경산시,4720000,N,10711851921,2666154030,3854527443,1188373413,13378005951
2015,경북,경북군위군,4771000,N,1938219361,-294731412,216438668,511170080,1643487949
2015,경북,경북의성군,4772000,N,950356993,59437398,451405468,391968070,1009794391
2015,경북,경북청송군,4773000,N,1147292254,1928498616,2005538616,77040000,3075790870
2015,경북,경북영양군,4774000,N,2449055339,2344203700,2728946970,384743270,4793259039
2015,경북,경북영덕군,4775000,N,1221840624,217453671,268474671,51021000,1439294295
2015,경북,경북청도군,4776000,N,1978963830,309568680,1176629850,867061170,2288532510
2015,경북,경북고령군,4777000,N,2509790768,316675027,527755047,211080020,2826465795
2015,경북,경북성주군,4778000,N,5162564580,576557360,2229170880,1652613520,5739121940
2015,경북,경북칠곡군,4779000,N,3960113270,192890240,985130780,792240540,4153003510
2015,경북,경북예천군,4780000,N,1364745348,7768853833,9929598953,2160745120,9133599181
2015,경북,경북봉화군,4781000,N,6528693705,2236944335,5276048365,3039104030,8765638040
2015,경북,경북울진군,4782000,N,4282720143,-180975081,3018529159,3199504240,4101745062
2015,경북,경북울릉군,4783000,N,1958822568,-167829270,111394050,279223320,1790993298
2015,경남,경남본청,4800000,Y,392843230159,-194742094749,78244460551,272986555300,198101135410
2015,경남,경남창원시,4811000,N,109429187490,24071671405,42641197837,18569526432,133500858895
2015,경남,경남진주시,4813000,N,34182879541,-20437358674,3181700756,23619059430,13745520867
2015,경남,경남통영시,4815000,N,19559563889,1021523933,2243173553,1221649620,20581087822
2015,경남,경남사천시,4816000,N,6874998947,192137579,1631779209,1439641630,7067136526
2015,경남,경남김해시,4817000,N,22661094106,743676713,8268128593,7524451880,23404770819
2015,경남,경남밀양시,4818000,N,8875478312,237307845,1699967295,1462659450,9112786157
2015,경남,경남거제시,4819000,N,27637175602,2567376263,6661528153,4094151890,30204551865
2015,경남,경남양산시,4820000,N,27637691974,728921681,5332892976,4603971295,28366613655
2015,경남,경남의령군,4871000,N,26429551137,-9782071734,3501384616,13283456350,16647479403
2015,경남,경남함안군,4872000,N,8734098953,312516176,5692864376,5380348200,9046615129
2015,경남,경남창녕군,4873000,N,18499067918,-1106498327,1438437178,2544935505,17392569591
2015,경남,경남고성군,4874000,N,1417298832,297037340,1150712550,853675210,1714336172
